date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2016-09-8,HOU @ CLE,B4,UMPIRE,A. Almonte,Home Run,Potential HR,Hudson,Joyce,Overturned,0:30,https://t.co/tcdUzCRoAD,
2016-09-8,MIL @ STL,B2,Counsell,Grichuk,Safe at 2nd,Tag Play,Torres,Davis,Overturned,0:53,https://t.co/TIOtZjjlNo,
2016-09-8,MIL @ STL,T8,Matheny,Or. Arcia,Safe at 1st,Force Play,Tichenor,Davis,Overturned,0:46,https://t.co/t1WETF820P,
2016-09-8,TEX @ SEA,T3,Banister,Desmond,Out at home; no violation,Collisions at HP,Iassogna,Scott,Confirmed,1:16,https://t.co/lorVwUKWJa,
2016-09-9,CIN @ PIT,T3,Price,Duvall,Out at 1st,Force Play,L. Barrett,Nauert,Stands,1:14,http://atmlb.com/2cggZyt,
2016-09-9,TB @ NYY,T5,Cash,Longoria,Out at 1st,Force Play,Timmons,Everitt,Overturned,0:36,https://t.co/mZVzmvwowo,
2016-09-9,SF @ ARI,B2,UMPIRE,Drury,HR/No Fan Interference,Potential HR,Iassogna,Scott,Confirmed,0:48,https://t.co/sDk3sM5hko,
2016-09-9,SF @ ARI,B7,Hale,Herrmann,Out at 2nd,Tag Play,Morales,Scott,Overturned,1:14,https://t.co/HcNJHrs9wb,
2016-09-9,SF @ ARI,B7,UMPIRE,Owings,Count Check,Record Keeping,Scott,Scott,Record Keeping,1:14,https://t.co/HcNJHrs9wb,
2016-09-9,SF @ ARI,T10,Hale,B. Crawford,Out at home; no violation,Slide Rule,Scott,Scott,Confirmed,1:11,https://t.co/JffUoJAnIU,
2016-09-10,BOS @ TOR,B3,Farrell,D. Travis,Safe at 3rd,Tag Play,Fairchild,Joyce,Overturned,0:59,http://atmlb.com/2cmXssO,
2016-09-10,CHI @ HOU,B7,Hinch,Springer,Out at home,Tag Play,Carlson,Carlson,Confirmed,1:41,http://atmlb.com/2c4Ikxp,
2016-09-10,TB @ NYY,T8,Girardi,Forsythe,Hit by Pitch,HBP,Timmons,Everitt,Confirmed,0:35,https://t.co/qp72TXLxQd,
2016-09-10,LAD @ MIA,T3,Roberts,R. Hill,Out at 1st,Force Play,Miller,Miller,Overturned,0:40,https://t.co/X46OgZoO87,
2016-09-10,CIN @ PIT,B3,Hurdle,J. Bell,Out at 2nd,Tag Play,Nauert,Nauert,Overturned,1:53,https://t.co/DfVP9LDTqr,
2016-09-10,PHI @ WSH,B4,Baker,C. Robinson,Out at home,Tag Play,Rackley,Vanover,Confirmed,1:01,https://t.co/h9mcaWrraP,
2016-09-10,KC @ CWS,B6,Yost,Saladino,Ground-rule 2B,Passing a Runner,Culbreth,Culbreth,Confirmed,2:18,https://t.co/ujvNvaqIiu,
2016-09-10,TEX @ LAA,T4,Scioscia,Andrus,Hit by Pitch,HBP,Winters,Meals,Stands,1:55,https://t.co/69Qcbttn5w,
2016-09-10,CIN @ PIT,T9,Hurdle,Phillips,Hit by Pitch,HBP,L. Barrett,Nauert,Stands,1:40,https://t.co/Sjz8Tz0D3F,
2016-09-10,SF @ ARI,T8,UMPIRE,Belt,Home Run,Potential HR,Morales,Scott,Overturned,2:13,https://t.co/inGcxNLN7D,
2016-09-11,LAD @ MIA,B4,Roberts,Dietrich,Safe at 1st,Force Play,Woodring,Miller,Stands,1:50,https://t.co/k9tNhJdHMV,
2016-09-11,BOS @ TOR,T5,Gibbons,Holt,Safe at 1st,Tag Play,Joyce,Joyce,Stands,1:17,https://t.co/YziciLxK0j,
2016-09-11,PHI @ WSH,B7,Baker,Espinosa,No HBP; Out at 1st,HBP,Segal,Vanover,Stands,2:17,https://t.co/YRlDD44uDh,
2016-09-11,BOS @ TOR,B9,UMPIRE,Martin,Foul ball,Fair/foul,Joyce,Joyce,Confirmed,2:11,https://t.co/0DhBcNcoe5,
2016-09-11,KC @ CWS,T9,Ventura,Orlando,Safe at 1st,Force Play,Culbreth,Culbreth,Overturned,0:47,https://t.co/zi3zSt70lJ,
2016-09-11,TEX @ LAA,B6,Banister,Cron,Safe at 2nd,Tag Play,Meals,Meals,Overturned,0:59,https://t.co/L8rMW5ZOV0,
2016-09-12,BAL @ BOS,B1,Showalter,Pearce,No Catch,Catch/no catch,Marquez,Emmel,Confirmed,1:10,https://t.co/nE31kIFQGR,
2016-09-12,MIN @ DET,B1,Molitor,J.D. Martinez,Safe at 1st,Tag Play,Holbrook,Davis,Overturned,1:01,https://t.co/t2JEiYhySb,
2016-09-12,TB @ TOR,B6,Cash,Travis,Safe at 2nd,Tag Play,Scheurwater,Hirschbeck,Confirmed,0:44,https://t.co/DHZ03PuCbX,
2016-09-12,CLE @ CWS,T2,Francona,C. Santana,Out at 1st,Force Play,L. Barrett,Scott,Stands,2:09,http://atmlb.com/2ck9H9R,
2016-09-12,OAK @ KC,T4,Melvin,Alonso,Out at 1st,Force Play,DeMuth,DeMuth,Overturned,1:05,https://t.co/Ec4BK7YT0d,
2016-09-12,MIN @ DET,B7,Molitor,An. Romine,Safe at home,Tag Play,Holbrook,Davis,Stands,1:21,https://t.co/JpvSi4MorW,
2016-09-12,BAL @ BOS,T9,UMPIRE,Machado,Out at 1st,Tag Play,Marquez,Emmel,Stands,0:57,https://t.co/7AyGQ8I1SM,
2016-09-12,MIA @ ATL,B7,Snitker,Peterson,Out at 3rd,Tag Play,Gorman,Gorman,Overturned,1:20,https://t.co/9TfniMDHlX,
2016-09-12,CLE @ CWS,B5,Ventura,Abreu,Out at 1st,Force Play,L. Barrett,Scott,Overturned,1:05,https://t.co/wz2eTpxjZu,
2016-09-12,TEX @ HOU,B9,Hinch,M. Gonzalez,Out at 2nd,Tag Play,T. Barrett,T. Barrett,Confirmed,1:13,https://t.co/u6fEHJA5i8,
2016-09-12,TEX @ HOU,T12,UMPIRE,Hoying,Foul ball,Potential HR,Hernandez,T. Barrett,Confirmed,1:07,https://t.co/TJEB5ig4Yh,
2016-09-12,SD @ SF,T9,Green,Amarista,Out at 1st,Force Play,Meals,Meals,Overturned,0:43,https://t.co/9U52BATXD3,
2016-09-13,MIA @ ATL,T2,Snitker,Hechavarria,Safe at 1st,Force Play,Hudson,Gorman,Overturned,1:45,https://t.co/qvS6LpjGAo,
2016-09-13,LAD @ NYY,B2,Roberts,S. Castro,Safe at 1st,Tag Play,Cooper,Cederstrom,Overturned,1:17,https://t.co/o2VqzTtGtC,
2016-09-13,MIL @ CIN,B4,Price,Schebler,Out at 2nd,Force Play,Timmons,Everitt,Overturned,0:39,https://t.co/YD6JBRogxm,
2016-09-13,SD @ SF,B2,Green,B. Crawford,Safe at 1st,Tag Play,Blakney,Meals,Overturned,0:47,https://t.co/sC0RuM6CPK,
2016-09-13,SEA @ LAA,B3,Scioscia,C. Perez,Out at 1st,Force Play,O'Nora,Diaz,Confirmed,0:55,https://t.co/ohxeNc7xEX,
2016-09-13,SD @ SF,B3,Bochy,Pagan,Out at 1st,Force Play,Blakney,Meals,Overturned,0:50,http://atmlb.com/2cFHl7o,
2016-09-13,SEA @ LAA,T5,Servais,N. Cruz,Out at 1st,Force Play,O'Nora,Diaz,Overturned,1:20,https://t.co/OwLwX93GVy,
2016-09-13,SD @ SF,B3,Green,Posey,Safe at home,Tag Play,Meals,Meals,Overturned,0:36,https://t.co/JyN8qY6pM8,
2016-09-13,SD @ SF,T7,Bochy,J. Jay,Out at 2nd; No violation,Slide Rule,Kulpa,Meals,Confirmed,0:52,https://t.co/HL9zq0cRZK,
2016-09-14,CHI @ STL,B5,Matheny,Grichuk,Out at 2nd,Tag Play,West,West,Stands,2:11,https://t.co/Q1t0iCK30i,
2016-09-14,SD @ SF,T6,Green,Sardinas,Out at 2nd,Tag Play,Conroy,Meals,Overturned,0:34,https://t.co/ltQsl73Kik,
2016-09-14,TEX @ HOU,B1,Banister,Altuve,Safe at 3rd,Tag Play,Hernandez,T. Barrett,Overturned,0:45,https://t.co/WMQ3fuIeXN,
2016-09-14,CLE @ CWS,B2,Francona,A. Garcia,Safe at 1st,Force Play,Davidson,Scott,Overturned,1:18,https://t.co/QhWxLSB1TL,
2016-09-14,PIT @ PHI,T6,Mackanin,Freese,Safe at 1st,Force Play,Morales,Kellogg,Overturned,1:08,https://t.co/bV2YGA6NMW,
2016-09-14,MIL @ CIN,B8,Price,Peraza,Out at 2nd,Tag Play,Baker,Everitt,Confirmed,1:01,http://atmlb.com/2cMitP7,
2016-09-14,PIT @ PHI,T9,Hurdle,S. Rodriguez,Out at home,Tag Play,Porter,Kellogg,Confirmed,2:02,https://t.co/fGNKKHSLKN,
2016-09-14,SEA @ LAA,T3,Scioscia,Aoki,Safe at 1st,Force Play,Eddings,Diaz,Overturned,2:03,https://t.co/ww6ICH4Y7R,
2016-09-15,MIN @ DET,T4,Ausmus,Buxton,Safe at 1st,Force Play,Davis,Davis,Overturned,0:53,http://atmlb.com/2cx8iMV,
2016-09-15,CLE @ CWS,B7,Francona,Saladino,Safe at 1st,Force Play,Iassogna,Scott,Overturned,0:46,https://t.co/bBFVLHuUo1,
2016-09-15,NYY @ BOS,T5,Farrell,Gregorius,Safe at 3rd,Tag Play,Rackley,Hirschbeck,Stands,1:33,https://t.co/gMMCBnk3yF,
2016-09-15,OAK @ KC,B8,Melvin,Mondesi,Safe at 2nd,Force Play,DeMuth,DeMuth,Overturned,1:18,https://t.co/cQMsxQz1q0,
2016-09-15,MIL @ CHI,T8,Maddon,Braun,Safe at 1st,Tag Play,Barksdale,T. Barrett,Overturned,2:18,https://t.co/ppDuw1j9Q1,
2016-09-16,MIL @ CHI,B5,Counsell,Lackey,Safe at 1st,Force Play,Hernandez,T. Barrett,Overturned,0:35,http://atmlb.com/2cSQZDM,
2016-09-16,MIL @ CHI,B7,Maddon,Almora,Out at 2nd,Tag Play,T. Barrett,T. Barrett,Stands,1:06,https://t.co/DqMcrmMHhw,
2016-09-16,NYY @ BOS,B1,Farrell,Betts,Out at 2nd,Tag Play,Carapazza,Hirschbeck,Overturned,1:03,https://t.co/amYh4UwXCT,
2016-09-16,PIT @ CIN,T1,Price,Kang,Hit by Pitch,HBP,Davis,Davis,Stands,0:48,https://t.co/KyQaKY1NPE,
2016-09-16,MIN @ NYM,T4,Collins,Kepler,Safe at 1st,Tag Play,Gorman,Gorman,Overturned,1:02,https://t.co/p5cO2wsbVD,
2016-09-16,TB @ BAL,T9,Cash,Mahtook,Out at HP; no violation,Collisions at HP,Ad. Johnson,Cederstrom,Confirmed,0:46,https://t.co/U0W1dBCGCm,
2016-09-16,SD @ COL,T5,Weiss,Myers,Safe at 2nd,Tag Play,Hamari,DeMuth,Overturned,0:58,https://t.co/Bl7mzvyDpk,
2016-09-16,STL @ SF,T3,Bochy,A. Diaz,Safe at 1st,Force Play,Blaser,Diaz,Overturned,1:25,https://t.co/SWMVZe6sKq,
2016-09-16,STL @ SF,B3,Bochy,Belt,Out at home,Tag Play,Diaz,Diaz,Overturned,1:39,http://atmlb.com/2csKOc4,
2016-09-16,PIT @ CIN,T10,UMPIRE,Cervelli,Safe at 1st,Force Play,Holbrook,Davis,Stands,1:55,http://atmlb.com/2cQ8Jl0,
2016-09-16,PIT @ CIN,T10,Hurdle,Rogers,Out at 1st,Force Play,Holbrook,Davis,Overturned,0:53,https://t.co/ayVkKH6xfw,
2016-09-16,PIT @ CIN,T10,UMPIRE,S. Rodriguez,Out at HP; no violation,Slide Rule,Davis,Davis,Confirmed,1:12,https://t.co/oOOwLGZaLm,
2016-09-16,HOU @ SEA,B9,Servais,G. Heredia,Foul ball,Fair/foul,Emmel,Emmel,Stands,1:46,https://t.co/4f1oyqIwLy,
2016-09-17,"PIT @ CIN, G1",T8,Hurdle,Freese,Out at 1st,Force Play,Whitson,Davis,Stands,3:17,http://atmlb.com/2d3fmDA,
2016-09-17,WSH @ ATL,B8,Baker,M. Smith,Safe at 3rd,Tag Play,Ripperger,West,Overturned,1:25,https://t.co/jNNOoQ5JZX,
2016-09-17,DET @ CLE,T6,Francona,Iglesias,Safe at 2nd,Tag Play,Hoberg,Everitt,Stands,1:19,https://t.co/bOgEoVa0OU,
2016-09-17,CWS @ KC,T1,Ventura,T. Anderson,Out at 2nd,Force Play,Basner,Layne,Overturned,0:53,https://t.co/fKbMRoIaeF,
2016-09-17,SD @ COL,T1,Weiss,Myers,Safe at 1st,Tag Play,Hamari,DeMuth,Overturned,0:49,https://t.co/IHFsAIIEFW,
2016-09-17,LAD @ ARI,B1,Roberts,Lamb,Safe at 2nd,Force Play,Kulpa,Meals,Overturned,1:44,https://t.co/XY5Yk48Ne2,
2016-09-17,TOR @ LAA,T5,Gibbons,Travis,Out at 3rd,Tag Play,Culbreth,Culbreth,Confirmed,0:35,https://t.co/62Yx19WPQJ,
2016-09-18,CWS @ KC,B2,Yost,Orlando,Out at 2nd,Force Play,T. Gibson,Layne,Overturned,2:37,https://t.co/KsybDUaaAa,
2016-09-18,CWS @ KC,B2,Ventura,Orlando,No Violation,Slide Rule,T. Gibson,Layne,Confirmed,2:37,https://t.co/KsybDUaaAa,
2016-09-18,PIT @ CIN,B8,UMPIRE,Votto,Home Run,Potential HR,Torres,Davis,Confirmed,1:12,https://t.co/1IQu1Fpe4o,
2016-09-18,MIA @ PHI,T7,Mattingly,Hechavarria,Out at 2nd,Tag Play,Iassogna,Scott,Overturned,2:28,https://t.co/ljVHe9NtZe,
2016-09-18,STL @ SF,B2,Matheny,Nunez,Safe at 1st,Tag Play,Eddings,Diaz,Stands,1:18,https://t.co/QP5YL4TWci,
2016-09-18,MIL @ CHI,B9,Counsell,Baez,Hit by Pitch,HBP,T. Barrett,T. Barrett,Stands,1:35,https://t.co/JzPe8OOIHo,
2016-09-18,WSH @ ATL,T7,Baker,Difo,Out at 2nd,Force Play,Ripperger,West,Stands,1:07,https://t.co/Q5lrMoN75i,
2016-09-18,TOR @ LAA,B6,Gibbons,Ortega,Safe at 2nd,Tag Play,Culbreth,Culbreth,Confirmed,1:03,https://t.co/OFMDPzPhku,
2016-09-18,NYY @ BOS,T4,Farrell,M. Williams,Safe at 2nd,Tag Play,Reyburn,Hirschbeck,Stands,1:53,https://t.co/qxCrGuTm1Y,
2016-09-18,NYY @ BOS,B5,UMPIRE,Holaday,Fan Interference/Double,Potential HR,Reyburn,Hirschbeck,Confirmed,1:04,https://t.co/Ikzs96NSEa,
2016-09-19,BOS @ BAL,T5,Showalter,Betts,Safe at 2nd,Tag Play,Baker,Everitt,Overturned,0:49,https://t.co/9O625uKVwT,
2016-09-19,LAA @ TEX,T6,Scioscia,Y. Escobar,In Play; Out at 3rd,Boundary Call,West,West,Overturned,1:32,https://t.co/4NclUulTUI,
2016-09-19,LAA @ TEX,B6,Banister,Odor,Out at 2nd,Tag Play,West,West,Confirmed,0:56,https://t.co/CYblIhPPea,
2016-09-19,LAA @ TEX,B7,Scioscia,C. Gomez,Safe at 2nd,Tag Play,West,West,Stands,1:40,https://t.co/J2CDu0uBBc,
2016-09-19,ARI @ SD,T2,Hale,Tomas,Out at 2nd,Force Play,Whitson,Vanover,Stands,1:10,https://t.co/S3FEH2SIwK,
2016-09-19,CIN @ CHI,T9,Price,Schebler,Ball; No HBP,HBP,Estabrook,DeMuth,Stands,1:48,https://t.co/mNMWtGhYSX,
2016-09-19,HOU @ OAK,B3,Hinch,Vogt,Safe at 1st,Force Play,Foster,Winters,Overturned,0:45,https://t.co/sDh4It0trq,
2016-09-19,HOU @ OAK,T8,Melvin,Marisnick,Out at 2nd; No violation,Slide Rule,Fagan,Winters,Confirmed,1:05,https://t.co/5LcWxpYQCx,
2016-09-19,TOR @ SEA,T9,Servais,Pillar,Safe at 2nd,Tag Play,Ripperger,Meals,Overturned,0:47,https://t.co/rOLH8U9KuQ,
2016-09-20,CWS @ PHI,B5,Ventura,O. Herrera,Safe at 2nd,Tag Play,Hamari,Nelson,Confirmed,1:50,https://t.co/OdNampNMdE,
2016-09-20,DET @ MIN,T4,Ausmus,Mi. Cabrera,Out at home,Tag Play,Ad. Johnson,Cederstrom,Overturned,1:07,http://atmlb.com/2d6HLWw,
2016-09-20,PIT @ MIL,B6,Counsell,H. Perez,Out at 2nd,Force Play,Wendelstedt,Layne,Stands,1:36,https://t.co/UnPyMRXoYo,
2016-09-20,LAA @ TEX,B6,Banister,C. Gomez,Out at 2nd,Tag Play,G. Gibson,Danley,Confirmed,0:35,http://atmlb.com/2d53NXH,
2016-09-20,HOU @ OAK,T3,Melvin,Marisnick,Out at 1st,Tag Play,Fagan,Winters,Overturned,2:21,https://t.co/qv16uFywE8,
2016-09-20,SF @ LAD,T5,UMPIRE,Nunez,In play; Safe at 3rd,Potential HR,Reynolds,Culbreth,Overturned,0:45,https://t.co/SW7IQcOlG8,
2016-09-20,TOR @ SEA,B7,Servais,G. Heredia,Out at 2nd,Tag Play,Meals,Meals,Overturned,2:10,https://t.co/bF1kqdW2gC,
2016-09-21,HOU @ OAK,T7,Melvin,Springer,Safe at home,Tag Play,Fagan,Winters,Confirmed,1:05,https://t.co/D0VBXRtoPI,
2016-09-21,HOU @ OAK,B9,UMPIRE,Alcantara,Out at 2nd,Tag Play,Winters,Winters,Stands,1:41,https://t.co/X6SvrdzBCG,
2016-09-21,CWS @ PHI,B3,Mackanin,R. Quinn,Out at 3rd,Tag Play,Nelson,Nelson,Overturned,1:45,https://t.co/EG1gq1Mlo6,
2016-09-21,CIN @ CHI,B1,Price,Baez,Safe at 1st,Force Play,Fletcher,B. Welke,Stands,2:00,https://t.co/jkwFuDPhTp,
2016-09-21,CIN @ CHI,T8,UMPIRE,Suarez,Out at 1st,Force Play,Fletcher,B. Welke,Overturned,2:14,https://t.co/LwvvhKFXEF,
2016-09-22,"DET @ MIN, G1",B1,Ausmus,Kepler,Safe at 2nd,Tag Play,Blakney,Cederstrom,Overturned,1:08,https://t.co/eCk0jKziqb,
2016-09-22,NYY @ TB,B3,Girardi,Kiermaier,Safe at 2nd,Tag Play,Davidson,Diaz,Overturned,0:55,https://t.co/pbremsHjYb,
2016-09-22,KC @ CLE,B5,Yost,Chisenhall,Hit by Pitch,HBP,Emmel,Emmel,Confirmed,1:03,https://t.co/N7fj1G6bhb,
2016-09-22,PHI @ NYM,T8,Collins,O. Herrera,Safe at 1st,Force Play,Danley,West,Confirmed,0:54,https://t.co/Je4nid4zOm,
2016-09-22,SF @ SD,T8,Green,Tomlinson,Out at 2nd; No violation,Slide Rule,Foster,Winters,Stands,1:41,https://t.co/wRcr1SwlJh,
2016-09-23,LAA @ HOU,T2,Scioscia,Pujols,Foul ball,Fair/foul,Hoye,Joyce,Overturned,1:40,https://t.co/bf8dcThKP6,
2016-09-23,CIN @ MIL,T3,Counsell,Peraza,Safe at 1st,Force Play,Ad. Johnson,Cooper,Overturned,0:58,https://t.co/iXa6VA3yZx,
2016-09-23,KC @ DET,T6,Yost,Morales,Out at 1st,Force Play,Davidson,Diaz,Overturned,3:48,https://t.co/fQBWdwbIXV,
2016-09-23,KC @ DET,T6,UMPIRE,Morales,Timeliness of Challenge,Rules Check,Diaz,Diaz,Rules Check,1:53,https://t.co/fQBWdwbIXV,
2016-09-23,BOS @ TB,T7,Cash,Ortiz,Safe at 2nd,Tag Play,Emmel,Emmel,Overturned,1:03,https://t.co/pcoNRdWVhL,
2016-09-23,ARI @ BAL,B9,Showalter,Hardy,Out at HP; no violation,Collisions at HP,G. Gibson,Cederstrom,Stands,1:56,http://atmlb.com/2doR1bV,
2016-09-23,ATL @ MIA,B9,Mattingly,Y. Perez,Out at 2nd,Tag Play,Eddings,Nelson,Stands,1:39,http://atmlb.com/2d3PoAQ,
2016-09-23,WSH @ PIT,B9,Baker,McCutchen,Safe at 2nd,Force Play,Baker,Everitt,Overturned,2:25,http://atmlb.com/2doOIFO,
2016-09-23,WSH @ PIT,B9,Hurdle,Harper,Catch,Catch/no catch,Everitt,Everitt,Confirmed,1:30,http://atmlb.com/2cSToPi,
2016-09-23,WSH @ PIT,T10,UMPIRE,Zimmerman,Safe at 1st,Tag Play,Everitt,Everitt,Overturned,0:34,http://atmlb.com/2dwLLPA,
2016-09-23,COL @ LAD,B8,UMPIRE,Puig,In play; double,Potential HR,Rackley,Vanover,Stands,1:02,http://atmlb.com/2doRpHp,
2016-09-24,STL @ CHI,T1,Matheny,Adams,Ball; No HBP,HBP,Reynolds,Culbreth,Overturned,1:29,https://t.co/AQTNjmCOzf,
2016-09-24,STL @ CHI,T7,Maddon,Grichuk,Hit by Pitch,HBP,Reynolds,Culbreth,Overturned,1:18,https://t.co/4WsNLCO8QA,
2016-09-24,TEX @ OAK,T5,Banister,Smolinski,Catch,Catch/no catch,Nauert,Meals,Overturned,1:11,https://t.co/flDEYRqVfR,
2016-09-24,CIN @ MIL,B1,Price,Braun,Safe at 2nd,Tag Play,Cooper,Cooper,Overturned,1:37,https://t.co/m2kDrBLJfj,
2016-09-24,PHI @ NYM,T3,Collins,Galvis,Safe at 2nd,Tag Play,Fletcher,West,Overturned,2:50,https://t.co/s2YuDbb9kP,
2016-09-24,LAA @ HOU,B4,Scioscia,J. Castro,Safe at 1st,Force Play,Fairchild,Joyce,Overturned,0:47,https://t.co/ywJk11vcQw,
2016-09-24,LAA @ HOU,B5,Hinch,Gurriel,Out at 1st,Force Play,Fairchild,Joyce,Overturned,0:55,https://t.co/tdwvk1XrSt,
2016-09-24,WSH @ PIT,T5,UMPIRE,Zimmerman,Home Run,Potential HR,Baker,Everitt,Overturned,1:17,https://t.co/c4ywOuhiFR,
2016-09-24,SEA @ MIN,B8,Servais,Buxton,Safe at 1st,Force Play,Layne,Layne,Overturned,0:51,https://t.co/S6O8QeiHBx,
2016-09-24,LAA @ HOU,T8,Hinch,Y. Escobar,Safe at 1st,Force Play,Fairchild,Joyce,Stands,0:51,https://t.co/2M1g8inon4,
2016-09-24,COL @ LAD,T3,Roberts,Wolters,Safe at 1st,Force Play,Ripperger,Vanover,Overturned,1:23,https://t.co/L5YuWsWR1g,
2016-09-24,ATL @ MIA,B7,Snitker,Realmuto,Safe at 2nd,Tag Play,Blaser,Nelson,Stands,1:59,https://t.co/bPkyM0r4E5,
2016-09-24,SF @ SD,T9,Bochy,Nunez,Out at 2nd,Tag Play,Muchlinski,Winters,Overturned,1:03,https://t.co/LmOHB5UvaK,
2016-09-25,PHI @ NYM,B5,Mackanin,R. Rivera,Hit by Pitch,HBP,West,West,Confirmed,0:58,https://t.co/Hj5iSRWmz7,
2016-09-25,BOS @ TB,T5,Cash,Betts,Safe at 1st,Tag Play,Emmel,Emmel,Overturned,1:19,https://t.co/QGnWyNxEFG,
2016-09-25,ARI @ BAL,T5,Showalter,Segura,Hit by Pitch,HBP,Hickox,Cederstrom,Stands,2:18,https://t.co/X0HrDuxWfc,
2016-09-25,KC @ DET,T5,Yost,Burns,Out at 1st,Force Play,L. Barrett,Diaz,Overturned,0:40,https://t.co/b1ZcKLc5Rh,
2016-09-25,PHI @ NYM,T7,Collins,Altherr,Safe at 1st,Force Play,Fletcher,West,Overturned,1:33,https://t.co/Zus9biwPvz,
2016-09-25,TEX @ OAK,B2,Melvin,Eibner,Out at 1st,Tag Play,Nauert,Meals,Stands,1:49,https://t.co/zvsOVq3ZVg,
2016-09-25,TEX @ OAK,B2,Banister,Wendle,Safe at home,Tag Play,Morales,Meals,Confirmed,1:45,https://t.co/KdLOpsSg12,
2016-09-25,BOS @ TB,T10,Cash,Pedroia,Safe at home,Tag Play,Holbrook,Emmel,Confirmed,0:40,https://t.co/tWorCkLrwT,
2016-09-25,TEX @ OAK,B7,UMPIRE,Alonso,Safe at 2nd,Tag Play,Meals,Meals,Confirmed,1:01,https://t.co/ss935d3oRI,
2016-09-25,STL @ CHI,T6,Matheny,J. Martinez,Out at 2nd,Force Play,Bucknor,Culbreth,Overturned,1:58,http://atmlb.com/2dzVqIa,
2016-09-25,STL @ CHI,B6,Maddon,Russell,Foul ball,Fair/foul,Reynolds,Culbreth,Overturned,2:01,http://atmlb.com/2dwMiB0,
2016-09-25,STL @ CHI,B8,Matheny,Baez,Hit by Pitch,HBP,Culbreth,Culbreth,Stands,2:41,http://atmlb.com/2dwLT1y,
2016-09-26,CIN @ STL,T1,Matheny,Peraza,Safe at 3rd,Tag Play,Miller,Miller,Overturned,1:55,https://t.co/ydNcQqugCx,
2016-09-26,NYY @ TOR,B6,Gibbons,Pillar,Out at 1st,Force Play,Hallion,Hallion,Overturned,1:01,https://t.co/65ORJoHLHg,
2016-09-26,CLE @ DET,T8,Ausmus,C. Santana,Fair ball; double,Fair/foul,Bellino,Reynolds,Confirmed,1:12,https://t.co/0LfcuFiR1R,
2016-09-27,BAL @ TOR,B4,Gibbons,Martin,Out at 2nd,Tag Play,T. Barrett,T. Barrett,Stands,2:18,http://atmlb.com/2dLEcYu,
2016-09-27,MIN @ KC,B8,Molitor,Gore,Safe at 3rd,Tag Play,Tichenor,Winters,Stands,1:02,https://t.co/fqbjSuFqjn,
2016-09-27,MIL @ TEX,B6,Banister,Lucroy,Out at HP; no violation,Collisions at HP,Hudson,Joyce,Confirmed,2:05,https://t.co/3YgYHnaR7f,
2016-09-27,SEA @ HOU,B6,Servais,Marisnick,Safe at 1st,Force Play,Wolf,Cederstrom,Stands,2:06,https://t.co/za4vlngCFl,
2016-09-27,MIL @ TEX,B7,Counsell,C. Gomez,Safe at 1st,Force Play,Joyce,Joyce,Stands,0:39,https://t.co/0xO3abb7WN,
2016-09-27,TB @ CWS,T9,Cash,Dickerson,Out at 1st,Force Play,May,G. Gibson,Overturned,0:53,https://t.co/OvV6EzUmKB,
2016-09-28,SEA @ HOU,B5,Hinch,Marisnick,Out at home,Tag Play,Wolf,Cederstrom,Overturned,1:36,https://t.co/mQdXFjim9z,
2016-09-28,CHI @ PIT,T1,UMPIRE,Rizzo,Home Run,Potential HR,Gorman,Gorman,Confirmed,1:31,https://t.co/5rVXD3vu7K,
2016-09-28,PHI @ ATL,B2,Mackanin,M. Smith,Safe at 1st,Force Play,Cuzzi,Hallion,Overturned,1:14,https://t.co/uAJ6BFMx2n,
2016-09-28,CHI @ PIT,T4,Hurdle,Heyward,Safe at 1st,Force Play,Gorman,Gorman,Overturned,0:39,https://t.co/d5xkKp2F7N,
2016-09-28,BOS @ NYY,T5,Farrell,H. Ramirez,Out at 2nd,Tag Play,O'Nora,Kellogg,Confirmed,2:02,https://t.co/ma1gdIk99x,
2016-09-28,MIL @ TEX,B4,Counsell,Desmond,Safe at 1st,Tag Play,Fairchild,Joyce,Overturned,1:24,https://t.co/LQGPfYcU9t,
2016-09-28,MIL @ TEX,T9,Counsell,Or. Arcia,Out at 1st,Force Play,Fairchild,Joyce,Confirmed,1:00,http://atmlb.com/2djMiFn,
2016-09-29,ARI @ WSH,T4,Baker,Haniger,Safe at 1st,Tag Play,Gonzalez,Culbreth,Overturned,1:37,https://t.co/oGhsX8Dq5o,
2016-09-29,ARI @ WSH,B4,Hale,J. Ross,Safe at 1st,Force Play,Gonzalez,Culbreth,Overturned,0:34,https://t.co/muvuZDy8hP,
2016-09-29,TB @ CWS,B1,Ventura,Eaton,Out at 2nd,Tag Play,Estabrook,G. Gibson,Overturned,1:45,https://t.co/IwQm9V0njA,
2016-09-29,BAL @ TOR,B7,Showalter,Tulowitzki,Safe at 1st,Force Play,T. Barrett,T. Barrett,Overturned,0:53,https://t.co/Sdeh3W3fLR,
2016-09-29,CIN @ STL,B8,Price,A. Diaz,Safe at 1st,Force Play,Randazzo,Miller,Overturned,1:55,https://t.co/53LvZdfrLA,
2016-09-29,MIN @ KC,B9,Molitor,Gore,Safe at 1st,Tag Play,Tichenor,Winters,Overturned,1:31,https://t.co/6r6O4JOGLE,
